QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote
31121205.00001,Unemployment,1,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Economic inequality,3,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Political extremism or polarization,11,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Government budget and debt,3,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Taxes,2,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Foreign conflicts or terrorism,1,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Education,2,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Immigration,10,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Race and racism,2,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Healthcare,4,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,COVID-19/coronavirus,*,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Opioid or drug addiction,1,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Abortion,5,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Crime or gun violence,5,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Climate change,5,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Natural disasters,*,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Election security or fraud,4,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Housing cost or availability,5,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,"Other 
",1,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,None of these,1,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
31121205.00001,Skipped,1,"And which one issue is the most important to you at this time?...Inflation or increasing costs, unemployment, economic inequality, political extremism or polarization, government budget and debt, taxes, foreign conflicts or terrorism, education, immigration, race and racism, healthcare, COVID-19/coronavirus, opioid or drug addiction, abortion, crime or gun violence, climate change, natural disasters, election security or fraud, housing cost or availability, other",* = Less than .5 percent.,,08/8/2024,Ipsos,,Trump and Harris are locked in tight race among voters in swing states,07/31/2024,08/7/2024,Y,"Adult residents of Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania, and Wisconsin",2045,,Web-based survey,
